ms_file,Acetoacetate,Acetyl-Threonine,Adenine,Adenosine,Adenosine monophosphate,Alanine,Alpha Ketoglutarate,Arabitol,Arginine,Asparagine,Aspartate,Biotin,Carnosine,Citrulline,Creatinine,Cysteic Acid,Cysteine,Cystine,Cytidine,Cytosine,DihydroOrotate,Folate,Fructose1-6 Bisphosphate,Fumarate,Glucose,Glucose-6-Phosphate,Glutamate,Glutamine,Guanine,Guanosine,Hippurate,Histidine,Hypoxanthine,Inosine,Isoleucine,Itaconate,Leucine,Lysine,Methionine,Methionine Sulfoxide,Mevalonate acid,Myoinositol,N-Acetyl-Aspartate,N-Acetyl-Glucosamine,N-Acetyl-Glutamate,N-Acetyl-Glutamine,N-Acetyl-Glycine,N-Acetyl-Leucine,N-Acetyl-Methionine,N-Acetyl-Phenylalanine,Nicotinate,O-Phospho-L-Serine,Ornithine,Orotate,Panthothenic acid,Phenylalanine,Proline,Pyridoxine,Rhamnose,Riboflavin,Serine,Shikimate,Succinate,Taurine,Threonine,Thymidine,Thymine,Trehalose,Tryptophan,Tyrosine,Uracil,Uric Acid,Uridine,Urocanate,Valine,Xanthine,Xanthosine,Date,Col,SType,Batch
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00109_A12__Std1,0.056770231992525975,0.041248016201483335,0.009016924628774143,2.9300496355161784e-17,4.7197734522782055e-17,27.730585581441808,1.09572574379282e-16,0.05801543878127768,1.2273510308999441e-16,0.13387281708953494,0.5788363737044165,0.00645557900578311,1.1254970867784122e-16,2.785608078368153e-17,1.0780450164022543e-16,0.11850253283865722,2.032076937961221e-16,1.4058867130308435e-16,7.178696851211621e-18,0.05629480892865539,0.035535469767615124,1.7271082623683458e-16,5.359141923556861e-15,0.11144171666067486,0.1778726538647035,1.0204091525289732e-16,0.6153855805369755,0.11899469338334337,0.008932157559668369,3.2464015680553022e-18,0.048791892324872035,8.394170975780224e-17,0.00929261350862367,0.009988882217988798,6.3071970682362055,0.05840646287307349,6.393728735330918,7.666607075675856e-15,0.3148353782961532,0.14169667557299204,0.019249502969052205,5.876371962309551e-16,0.04563116265724716,0.07027467228907093,0.042216121032410264,0.06074447064148096,0.08572690898093364,0.046322633483493865,0.04067073881538583,0.0618365634557372,0.011022001647005685,4.987606188642771e-16,1.447950325660253e-16,3.529031281703625e-18,0.006783417586327097,0.6360319238503174,24.245268497522087,0.011929560730670127,0.08919733952518402,1.5618149070757943e-17,0.31983362105954605,0.04419266870256485,0.06625915808770952,0.04973992994238301,0.36107415102733664,0.007103811494366687,0.029061213076123568,3.2207726726190336e-15,2.7213491667990177e-17,5.812125243504261e-17,0.08902534748440732,0.14044536784124628,0.00844621486625017,0.011208900984286469,25.491360428528754,0.006797899271107064,0.006687742661957367,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00110_B12__Std2,0.15862666000682432,0.11478413996832425,0.01930906010015317,0.1163337650732052,4.7197734522782055e-17,22.215853784814893,1.09572574379282e-16,0.14861054174122887,0.29826820464939874,0.1688292301528277,0.7567405268519206,0.014218467304334062,1.1254970867784122e-16,2.785608078368153e-17,1.0780450164022543e-16,0.19719183566373896,2.032076937961221e-16,0.5179118466115847,0.061187832924686415,0.04533195997414091,0.09843543083240708,1.7271082623683458e-16,5.359141923556861e-15,0.21311815390714814,0.31493238131686063,1.0204091525289732e-16,0.6913460745835973,0.17450086326748696,0.01353249083910102,0.02486639297798738,0.13697037395990044,0.2141893226729444,0.02510812149462512,0.016205134118945013,6.6256461670140485,0.13266476942859326,6.716546800402971,7.666607075675856e-15,0.4376579401404023,0.2293222662942432,0.03224247787453497,1.7220423972645595,0.09549367897092913,0.10778007764472634,0.09157297163435507,0.13240752100891565,0.1702826103250267,0.13442065995049304,0.13350290736136758,0.14973480969234151,0.023038646073525418,4.987606188642771e-16,1.447950325660253e-16,0.020999066405506413,0.013415825144140836,0.6365937999298934,28.358161554164127,0.0217087091533147,0.16913382738402016,1.5618149070757943e-17,0.3285856048763892,0.13006716814152575,0.1431791979430844,0.14811420039679396,0.49244487900286,0.01267361930347882,0.033034066610315584,3.2207726726190336e-15,0.16241413120155887,5.812125243504261e-17,0.09909860355068513,0.15554804225712907,0.015746198826471464,0.020880905002011684,25.92144863923329,0.014520736514357719,0.015523927256084612,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00111_C12__Std3,0.5509832160697127,0.5493593928566111,0.06136761606331454,0.11315321622348852,4.7197734522782055e-17,29.687714293117214,0.9089659250402972,0.582262886561902,0.8431661865284391,0.6791926014208878,1.4351465487288797,0.05252832319929519,1.1254970867784122e-16,2.785608078368153e-17,0.4636442109868771,0.5299637076332867,0.9968622312162017,0.5758754986289392,0.09997480872212054,0.049152054110580184,0.4685649504718779,1.7271082623683458e-16,5.359141923556861e-15,0.6599996330659447,1.278344376500767,0.609034142342191,1.6625181215247258,0.4895959673264512,0.06256267187738307,0.05872394238319838,0.5449147126868207,0.5972260829344921,0.06363203573310883,0.05533903486300476,6.679020663104187,0.6376877020689815,6.770653568543126,7.666607075675856e-15,0.8574385870032272,0.6659640562837388,0.0656012837188426,5.876371962309551e-16,0.5650114898398909,0.7440787328214337,0.690438382519816,0.7089242500959617,0.6442160622684326,0.5059711358964446,0.5182722377621091,0.5309766793298383,0.06406285485420285,4.987606188642771e-16,1.447950325660253e-16,0.09395288975749318,0.060524279642636826,1.1757315761581777,24.025994676724938,0.07488963077014545,0.5581985630458336,1.5618149070757943e-17,0.9535764287403468,0.485755049845218,0.5699252375965846,0.5129657547543811,1.1610817250461944,0.0545343288551556,0.06823680848031824,3.2207726726190336e-15,0.7091243822629043,0.6466998509051112,0.1560062512243846,0.6149542325889217,0.05934390826935021,0.056129852479998577,26.355559358809533,0.05937404446295828,0.05569137666640954,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00112_D12__Std4,1.8670203990613408,2.0123045434326117,0.2151870058765177,0.2235742326962732,4.7197734522782055e-17,36.46297166090982,1.904896092618908,2.0790353620572364,1.848456934285324,1.7315443853268149,2.5691405883164693,0.2061334391969999,1.1254970867784122e-16,0.2828078536377819,1.0780450164022543e-16,1.8314400439358145,3.035917984188727,2.566537357604355,0.29485768229952697,0.05210635978422246,1.6666660168755203,1.7271082623683458e-16,5.359141923556861e-15,2.2608155828988945,3.078606788320281,2.106700463954723,2.594876279000211,2.164300084999877,0.23370597230581264,0.22789003494892998,2.0387133203689283,1.8374618935302836,0.20610969199428575,0.18671696214855985,6.7690472336191725,2.3166492136566137,6.861915259690178,7.666607075675856e-15,1.9306635919824604,2.265824705178438,0.21274254147976707,4.321968282677759,2.4392097504643737,1.4632654467619193,2.279157930329508,2.365446174450293,2.085019544839142,1.8470177726974324,2.1135636920054366,1.8437210342953405,0.23204490477545814,2.494141121537687,1.447950325660253e-16,0.31847392655661844,0.20737480139731349,2.6067160959759703,25.84678781623573,0.23024404001659424,1.7563430506739257,0.07657748550293121,2.2420320400061127,1.9296561318910552,1.991274402970145,1.669582716403564,2.132339820477801,0.16382849835436505,0.2457746327207339,3.2207726726190336e-15,1.7262440472457978,1.9819192695772727,0.3226068959477377,1.3024123581827909,0.2170029062208864,0.2334617824119108,24.992484972908603,0.2055297804186169,0.2302869761156717,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00113_E12__Std5,6.9676255847053525,8.405763794894368,0.7543261437363425,0.8159887790369852,0.19542576883997614,29.18233049216317,7.034665851599202,6.669644975941961,7.112476690667331,5.877201262737022,6.627877539448223,0.6072686432505364,0.7413671292974394,0.6940624352446532,0.9843935403264856,6.527852302306509,8.351592524544065,6.663319247275598,0.9371985592584462,0.050409098468096485,4.246580135618109,2.992080471545985,9.344129728517473,8.729564616779188,8.959443495976886,7.796339669344919,6.493475515866053,6.40291918719106,0.9295657186212952,0.8967135338246123,6.05470987023848,6.718999393506952,0.7883607438460798,0.6860958987923339,10.216586402538821,8.566904925150032,10.356752984280982,7.666607075675856e-15,7.3849468799896325,6.731505298150044,0.5539542077564259,10.029626392308453,9.75592472837284,3.877635211193996,7.574549612740194,8.273150098088426,8.258647436912067,7.046041284741628,7.779633425545268,6.200907275611426,0.8288238141063732,6.494893899672968,1.0880955015461609,0.8199815016677056,0.7705909968581487,8.03125529385593,29.99383056296239,0.7538406954246706,7.283469798748428,0.3856542878620221,6.4936942667978395,6.821482850278058,7.444887835405654,7.622457049208622,6.797729250657313,0.5098495294934039,0.7191016154834575,16.773543464635182,6.973702586558285,7.718320694459788,0.7367349561356773,1.9597423999716648,0.7763108621538886,0.7999715820227223,27.669243584323134,0.763111376641417,0.7849744085723627,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00114_F12__Std6,24.744274038063732,28.399646796093933,2.4694534554242358,2.6067149956749267,0.3563040174350225,50.663189827343615,35.550356073916866,23.26232389418881,27.638593211996735,27.105878161244586,26.26908348694925,1.4257139357937962,2.337203733225661,2.9243648750180684,3.6008552226593835,32.00901782097162,33.21539931769094,21.13759459833833,2.8342589919853185,0.040342464007165665,12.418301669672019,1.7271082623683458e-16,26.1650082194242,29.811436995719145,29.920648134640334,27.863687727502732,33.059401405370735,26.85336403997684,3.28903529573375,3.009798343472795,15.377743665212511,26.25210081625294,2.8232981391669654,2.463398149088152,31.42777684300591,25.367704697475492,31.85895061066915,21.29276581072929,33.10026621411521,31.01972365645798,1.3752587068212427,30.418431166578852,24.399371569079204,11.848750048476738,26.10786429258647,23.86138977767432,28.32934774844817,21.146989568142512,18.833801696795184,16.680814839508724,2.8201641591340083,27.406894058308392,2.039118466530749,2.0095850274850715,2.1780167938520862,23.91939941903195,41.029959536734154,2.682068292389969,23.42372615194704,1.2989365667898545,31.218712114469966,23.31653797873129,23.17429814615533,28.571374275200448,29.3446792283099,1.407197115783025,2.6273881257524976,38.326902292585785,29.667604346609448,23.645082258561807,1.9482895312978936,1.2139865930268967,2.6980975559950986,2.74172925342758,41.648919389608224,2.727526864892977,2.557833955805968,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00115_G12__Std7,70.41501236150113,125.68788450715786,6.936051740324976,7.614003176199051,1.389927558890614,77.5343182353222,329.01055584287445,72.56671066930477,164.03403848420388,104.44337686388322,132.85171935336626,2.996688105160263,17.558802672905333,10.300740811035569,9.045883312635336,108.72927194022215,110.80990475539612,111.17056212724978,11.038620231847737,0.03809619659808837,71.36655228742548,1.7271082623683458e-16,124.76644479917894,96.67362365475678,113.159749126011,121.34848499155892,107.89404531278281,110.55459176520876,10.007833591922745,11.950143767279018,32.552848683782436,150.59968507119413,8.881825212781951,6.679772822556551,95.11051682003834,80.75567283690081,96.41538671543535,85.94390066028687,124.91501318415233,107.40191982901048,2.9015089633952336,115.4039571466227,107.32720273311287,43.569633273532865,89.55790258187076,108.03721762101179,101.7033125344644,48.477207155847424,51.89974978333928,37.993674648654434,8.683143656090508,135.7985044606066,12.887395901488516,18.48437239891672,7.818551204097097,119.05779292955393,101.26419238395998,7.7554722826497775,70.17155078488034,4.133837563607597,111.74595359412399,62.447042103731796,59.894557589704704,110.5441100278782,118.93728942498021,2.672965033718284,7.983660377532184,115.42334609552118,110.77862726343322,43.56486467940825,4.362721398362997,1.4758809115370368,8.741503903949218,9.722127584452307,101.67798307623545,8.858173101484724,9.419878945347099,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00116_H12__Std8,183.78462420974304,352.8046568170736,17.314275057845467,16.285431965359564,4.033904455036062,502.4226571501968,4412.319266779441,154.49316833672276,1155.8073892226514,534.291925164776,797.6397218224919,5.039426794649579,425.3873639830443,51.57946824239686,14.59403440954551,405.9297325299872,300.4663505777402,633.3844402034663,28.21444659171064,0.03593860761398705,175.1166906690547,2.151781245928108,1021.844589092874,389.97040170287835,288.8232235383653,425.5050043542425,507.259019930598,506.84096168955557,29.16503608014277,34.260830774038766,64.31852834177944,1528.3631402623355,22.0083315284527,12.549516520186687,250.6488632109031,207.8351382424994,254.08764334641884,1073.4384324211933,100.2234911526792,432.9880810056797,4.263964863694909,428.025494812161,347.8800005736033,125.63119508645887,255.65959799662437,375.39433102166697,340.2956531436053,101.23731007882084,106.48272622378424,78.99332552139052,24.301619327209693,752.9300901038289,77.68052594059581,97.9879718836659,20.23582335149609,289.7144522570917,466.0507349037243,18.586518027902827,187.3989877363313,10.737577051846392,562.34301114867,152.57820329887275,117.73512313738956,371.97921217694574,591.0718525564321,3.956134285284031,25.627204598791298,442.44790889971466,386.77136934242594,86.33048222111246,7.655327336661172,72.14577887766266,18.40566924756707,26.357301998118963,466.545994134303,25.03243406394441,24.349411262571074,210825,Col02,Std,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00117_SG1__BlankMid5,0.07787540066530345,0.031515055434730065,0.010968397574768873,0.16655303461902088,4.7197734522782055e-17,24.72608810356903,6.380478204910963,0.17209188180001458,3.0040708555896516,0.5280291044228158,1.919887619773108,5.718411538082245e-19,0.4559176293937778,2.785608078368153e-17,1.0780450164022543e-16,0.22410255479198127,2.883635448195,3.1469909121362267,7.178696851211621e-18,0.04899941989900149,0.01611559031610156,1.7271082623683458e-16,13.55700667011808,0.1153635158364718,0.2402285847512988,1.9362777859786766,0.9163800740169596,0.3202780653598429,0.007633536801635841,3.2464015680553022e-18,0.028558640613213032,2.4949213995728567,0.005260073994879865,0.006225938555202239,7.181326887218541,0.010772224251063464,7.279851189024902,7.666607075675856e-15,0.7381676541064985,0.4109422906045231,0.01455647148796321,5.876371962309551e-16,0.023080481631384046,0.05757384281963208,0.03365118667713849,0.04246418732170379,0.18278230590713235,0.058402040646310924,0.04280054535326664,0.04359736805953087,0.01126064563892462,6.370600707754145,1.447950325660253e-16,3.529031281703625e-18,0.002020972705839878,0.8101285846290454,26.222452616802663,0.05633638135735776,0.33551129341557584,1.5618149070757943e-17,1.0091235550721231,0.02338389528417181,0.02587091590633985,0.06209500663281554,0.8123387849304146,1.89496374449755e-18,0.09000693236538508,3.2207726726190336e-15,0.15299878131010575,0.2893129791699798,0.14605928304660126,0.12851099924266832,0.003701294415265522,0.0037161755889360353,30.08573884210968,0.002745166533704908,0.0033927008098627227,210825,Col02,Blank,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00118_SG1__BlankMid6,0.06201941841517311,0.02020298489706751,0.0076124402465759045,0.11153861294411288,4.7197734522782055e-17,50.775495352926434,1.424138611203705,0.12992857255201454,1.427824918211552,3.566214212935214e-17,1.0811466158225127,5.718411538082245e-19,1.1254970867784122e-16,2.785608078368153e-17,1.0780450164022543e-16,2.7234514634509774e-17,2.032076937961221e-16,1.8960135564803504,7.178696851211621e-18,0.05244507064612352,0.01336690226366092,1.7271082623683458e-16,7.935164084142642,0.10001945741112306,0.24148881838816105,0.6278082258334201,0.4778387588442457,2.804472682170337e-17,2.244264135067741e-18,3.2464015680553022e-18,0.020562975853908483,0.9848241406140616,0.00513228494601004,0.0038163217911806866,6.389008124580473,0.009194785723179236,6.476662199460397,7.666607075675856e-15,0.41218987658198825,0.1857955223315131,0.01082572515892629,5.876371962309551e-16,0.021656347750663385,0.03594936769870643,0.019985187135685305,0.033002510021438114,0.1467798384833845,0.03510706302325844,0.030905491956004175,0.02953030083625881,0.010106442101742349,3.398290864504247,1.447950325660253e-16,3.529031281703625e-18,0.0026004244997898085,0.6274578428405845,22.73991757989837,0.02599088744756521,0.21333925703436868,1.5618149070757943e-17,0.33972259603185834,0.018346069709598525,0.02302129618672076,0.05706113009196321,0.42588880150807024,0.0059415667559831,0.0779994719875274,3.2207726726190336e-15,2.7213491667990177e-17,5.812125243504261e-17,0.12250414333033625,0.08068020377211901,0.003706125142632941,0.003921338809854343,23.474322952725625,0.0017369453813100989,1.129241145634317e-18,210825,Col02,Blank,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00119_SG1__BlankMid7,0.05393522249152096,0.02013750194163496,0.007700175694058125,0.11188323714147752,4.7197734522782055e-17,24.275862209541145,0.7358414715299658,0.13794724941991726,0.7297797467228789,3.566214212935214e-17,0.6364553656094083,5.718411538082245e-19,1.1254970867784122e-16,2.785608078368153e-17,1.0780450164022543e-16,2.7234514634509774e-17,0.8720471640947903,0.9801778321715744,7.178696851211621e-18,0.05059871145985252,0.009437484939873205,1.7271082623683458e-16,5.359141923556861e-15,0.11391315829285735,0.10636369174111804,0.3462702904604869,0.3207460706448481,0.11742935121160712,2.244264135067741e-18,3.2464015680553022e-18,0.023899257216274616,0.5992046152652686,0.006412946061039859,1.1747656715740416e-18,6.8471654033294245,0.013201119822737742,6.9411051725824295,7.666607075675856e-15,0.4742843917170645,0.13250370817446838,0.013010356996378793,5.876371962309551e-16,0.013115224150846564,0.034933986463443326,0.013469005470251332,0.012860929810968756,0.1352098925750202,0.02937528274401685,0.024517924644576868,0.03759492690030807,0.009983881093549602,2.823677230544668,1.447950325660253e-16,3.529031281703625e-18,0.002267627448136026,0.5260019857001492,22.28304276689845,0.021557012851848363,0.12359962024848738,1.5618149070757943e-17,8.464009131169203e-17,0.013012948535780259,0.031493178821334386,0.02003428925536534,0.30893644667640224,0.005372534958690404,0.04641718973507194,3.2207726726190336e-15,2.7213491667990177e-17,0.25123053262636075,0.10405235567575208,0.0591072555070209,0.002686052290575237,0.003095374569181902,27.940627808109465,0.0019547893276108982,1.129241145634317e-18,210825,Col02,Blank,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00120_A01__ATCC_25923,0.107803410439104,0.21004936385488404,0.007779207888172599,2.9300496355161784e-17,4.7197734522782055e-17,100.975475523617,1.09572574379282e-16,0.19757176540866672,1.449612676321509,0.9782409768776384,315.53260482713137,0.008255144688342904,1.122389879489037,0.8562695361825927,0.8111326509027557,2.7234514634509774e-17,2.032076937961221e-16,0.8476612022167257,0.07457443406601387,0.054080297151240526,0.5284676392726507,1.7271082623683458e-16,5.359141923556861e-15,0.5824034313237115,0.5310280973459425,0.5320041131033647,364.77443336548856,2.1910083053089857,2.244264135067741e-18,3.2464015680553022e-18,0.01603515894641929,29.441431977181054,0.005781816620837389,1.1747656715740416e-18,160.4888282051394,0.015196844507245344,162.69065664088086,103.45190064184195,48.73942296089604,4.322495447320104,3.1297101261607114,5.876371962309551e-16,0.7959110217084251,9.539913339445074e-18,0.04351821765163871,0.049274187197087004,0.1362568918273637,0.04397146539883399,0.3876400939923933,0.03595456944146852,0.022962051128341803,7.861579823275123,0.91848105912307,0.33298530318698394,0.03260868806157422,54.706892926847544,152.74021914483532,0.026953957209067025,0.21469516854011167,0.08485269467883802,44.93218699388447,0.014319881933916104,3.1474441288935444,4.569934472531113e-18,27.213734743456893,0.011984329017243642,0.14661902936693755,27.198308643804012,1.7818941494690126,28.56577279284361,0.10765716302542924,0.23582969668871476,0.0040710991068755795,0.08732169212386381,159.00059344420808,4.2110189351838593e-19,0.016425459791915595,210825,Col02,ATCC,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00121_A02__BI_17_2656,0.1536308857307842,0.2859058245702038,0.007585807325434805,2.9300496355161784e-17,4.7197734522782055e-17,91.09667592575884,1.09572574379282e-16,0.17886346110445514,1.1824694166152123,1.6471993793388582,327.80668330311715,0.011613551031499787,0.9890570537563288,0.8003860488371289,0.7446446456274806,2.7234514634509774e-17,2.032076937961221e-16,0.6366312910840769,0.06608480481725731,0.06712558684215024,0.7409151934150052,1.7271082623683458e-16,5.359141923556861e-15,0.4895758534373296,0.3634403109142204,0.5158592772185301,404.78490595409073,2.205886032887898,2.244264135067741e-18,3.2464015680553022e-18,0.01378928644034052,33.37915332099013,0.00475575363519799,1.1747656715740416e-18,164.94828624007562,0.012679696224331094,167.21129626471102,114.75036067275288,61.60596641148382,4.9618863566190585,2.9801673211386923,5.876371962309551e-16,0.7023791649035199,9.539913339445074e-18,0.05283321075264072,0.06370966666712984,0.15082234464355215,0.04194034073951239,0.510332748619667,0.0449657995178362,0.023938407412939226,5.193360043122711,0.8682282038338226,0.4837919759297193,0.040370435053730065,64.32928408868631,148.66413438520374,0.019460750997834345,0.14668133680516585,0.2002167399957912,42.53758127052832,0.011428051728291106,4.6574247320799005,4.569934472531113e-18,21.595008533063787,0.011513444405864985,0.2346287486375629,48.3758577143045,2.0155591813843494,29.46915505201977,0.4405755538791729,0.2311677134245943,0.00694891882808508,0.07908986449691591,163.9890293239784,0.0022115008964369784,0.013053298709550937,210825,Col02,Bi,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00122_A03__BI_17_2902,0.0974686313330768,0.32522815569902297,0.005691386655626822,2.9300496355161784e-17,4.7197734522782055e-17,121.1715023376658,1.09572574379282e-16,0.1620258829997596,2.151468928577175,1.075219644978024,327.5962957518746,0.012495418323975108,0.7926744637549639,2.7681118481284157,1.0780450164022543e-16,2.7234514634509774e-17,2.032076937961221e-16,0.9583100469240384,0.07752289451560307,0.0609066387125489,0.4321011533581232,1.7271082623683458e-16,5.359141923556861e-15,0.4655201376096722,0.32838480511298945,1.0204091525289732e-16,402.0607730823626,2.29740342588768,2.244264135067741e-18,3.2464015680553022e-18,0.012075568048417895,32.66521596360785,0.0058192108352917256,1.1747656715740416e-18,154.72867163240622,0.015097137387187584,156.85147352980223,190.41875428842144,58.10467398231766,5.404625127832269,2.737417767389619,5.876371962309551e-16,0.5555110815583968,9.539913339445074e-18,0.054753180481185285,0.05754703298847143,0.14621060256051996,0.0425431340080537,0.5046447082774566,0.0425934631543945,0.02814948964420222,7.781970030198077,1.0338595102487584,0.30767012813436545,0.05078555309322195,69.02969624122574,199.84282757995985,0.01860143016475593,0.2099614023774618,0.11402118953884208,87.10418655001475,0.011302908495726731,3.4809713671028133,4.569934472531113e-18,59.175118753359925,0.02073002990495217,0.17029216108901002,25.16018545391297,2.347918405547128,26.603900814633608,0.14007246356815706,0.1979853870832812,0.006593375820338054,0.1422648835516244,179.53712742146163,0.001566239453487734,0.015350129986014331,210825,Col02,Bi,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00123_A04__BI_17_2906,0.14409191368427304,0.31876870842027555,0.0062754749384904464,2.9300496355161784e-17,4.7197734522782055e-17,112.58558644478303,2.9105846395853026,0.20068707586191475,1.4130884356043139,0.5556412493189908,307.741257005355,0.011998882618986243,0.9563566371769447,1.4511712334511282,0.6607895878047669,2.7234514634509774e-17,2.032076937961221e-16,0.6435751220744679,0.07973519502608213,0.0598098688104497,0.31962492505651496,1.7271082623683458e-16,5.359141923556861e-15,0.4609068103838958,0.4011208159454524,0.5941266522041285,387.6097445937608,1.8962308389843456,2.244264135067741e-18,3.2464015680553022e-18,0.01273639629072677,32.58818895219134,0.00634985340526276,1.1747656715740416e-18,147.7984318334851,0.015602892461439952,149.82615422144468,106.00074801766527,52.81397742393705,4.521644982080055,3.430484548040577,4.3875050374654165,0.9013998896065176,9.539913339445074e-18,0.04926182034301836,0.057323446889663426,0.18002274032352872,0.04442644244452057,0.7310110227320669,0.05839235031136189,0.02567837064389169,6.4602534160659095,0.7545621236499079,0.5536754524623136,0.04363383749913037,61.0716307775307,158.06744498599733,0.01975023465303943,0.14862292285051454,0.1543479749142275,25.002751743547925,0.012440250349138884,3.2931020996856284,4.569934472531113e-18,44.59649713995594,0.013302316088378128,0.2628824113274504,41.84057027069268,1.8305010598799043,27.242637032292453,0.10468795067201904,0.26945988379008645,0.007260043562130106,0.09269535560964932,119.47275626084671,0.0017053737397607234,0.011012353035578477,210825,Col02,Bi,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00124_A05__BI_17_2908,0.10530233957506466,0.2633793237194291,0.005760873172958775,2.9300496355161784e-17,4.7197734522782055e-17,69.63830807752076,1.09572574379282e-16,0.1501085752089396,13.257310787441142,0.8449911241268467,312.5689504637968,0.011307716533165221,0.8984187619716679,1.978160186613904,0.4833854365994922,2.7234514634509774e-17,2.032076937961221e-16,0.551108346623025,0.11927378178592728,0.058471286183108026,0.1909554309718645,1.7271082623683458e-16,5.359141923556861e-15,0.4624573502803293,0.3888581517471168,1.0204091525289732e-16,373.1397120179192,2.1448019886770884,2.244264135067741e-18,3.2464015680553022e-18,0.013204189374446059,27.07221919012196,0.008611963533232188,1.1747656715740416e-18,146.82049806290968,0.013468297919231565,148.83480367657788,118.75485265862352,47.41713799194378,3.874596218636006,1.837858749333664,5.876371962309551e-16,0.6184076761303371,9.539913339445074e-18,0.046506888479084726,0.0450686104058129,0.13312288087947124,0.03248699195293883,0.4539208717383577,0.03210990209615785,0.027903960181384583,7.569881331373468,1.6801540470260974,0.3470889664220848,0.04210588573570029,53.15765440201252,190.1182857483005,0.017897927933787524,0.17113785534745454,0.1964860003928101,80.92935861846723,0.01131779311648952,3.4438991136735235,4.569934472531113e-18,50.68751183407308,0.012603652763699685,0.17613218967354094,33.65760598217119,1.7030648494148872,23.76389299627389,0.10850717574413217,0.2410674363181841,1.077763456449812e-18,0.06255205223228613,144.47618402002587,4.2110189351838593e-19,0.02118772003287979,210825,Col02,Bi,SA020
SA020_G0_T0_210825_HILICNeg4S_Col02_RN00125_A06__BI_17_2912,0.10957912066333199,0.1753926166706738,0.005494583757558407,2.9300496355161784e-17,4.7197734522782055e-17,187.34251135028228,1.09572574379282e-16,0.1329187975133148,1.2911233035126102,1.0140858178327818,368.0787826338788,0.010354506472366059,1.3375561255829516,1.2148233780959623,0.5784369499458296,2.7234514634509774e-17,2.032076937961221e-16,0.4667400415424996,0.08878376714588082,0.045431572877960825,0.29472764524130657,1.7271082623683458e-16,5.359141923556861e-15,0.38929920237788496,0.5008828498092929,1.0204091525289732e-16,443.37052992946326,2.5865778625325424,2.244264135067741e-18,3.2464015680553022e-18,0.012047128808212708,28.92075991380241,0.005558128448975853,1.1747656715740416e-18,131.90855454123442,0.01267840296487298,133.718275563904,133.0128326545325,49.171360100357255,5.300479755504603,2.3792404272921592,5.876371962309551e-16,0.4092733363581633,9.539913339445074e-18,0.03418890108792553,0.06778754156394406,0.12386915321092568,0.026636299820140714,0.4281451331368116,0.03139487164794913,0.02756923110027236,5.803733936727215,0.6038867725054728,0.40264085392578297,0.03228253355689663,59.36086849397627,221.60834916727532,0.009081829642641766,0.1356923603549058,0.11297509384517407,55.071001351872255,0.012314402917058416,3.065775812877897,4.569934472531113e-18,22.717839697812554,0.013650359304909614,0.1932911701393832,26.493987936961307,1.8592465860866425,25.57006903694528,0.09196040240296327,0.18896138474678026,0.0046022651959809905,0.08065159908728581,147.5392143950214,4.2110189351838593e-19,0.01184898839154675,210825,Col02,Bi,SA020
